,id,date,dateYear,dateMonth,dateDay,rating,userName,content
53,54,20210616,2021,06,16,3,Jieun Lee,"대체로 괜찮습니다. 다만 다른앱과 달리 음식량 입력(예를들어 g단위) 직접 입력할 수 없고 매번 스크롤만을 사용해야 해서 번거롭습니다. 또 사용자에게는 하루종일 먹은 식사가 빨/노/초 분류로만 보여지는데, 아침/점심/저녁별로 구분하여 빨/노/초 분류로도 함께 보여지면 더 좋겠네요. 일주일 분석, 한달 분석 내용이 없는것도 아쉽습니다. 코치만 확인할 수 있는 항목도 있는것같은데, 최소한 유료회원에게는 기본적으로 제공되어야 하는 기능이라고 생각합니다. 정보입력 시 편의성이 다소 떨어지는 점도 개선되면 더 좋은 앱이 될것같습니다.(예를들어 현재는 아침식사 입력 후 바로 점심식사를 입력할 수 없음, 무조건 홈 화면을 거쳐서 다시 식사입력 메뉴로 들어가야 함) 탄단지 비율 등이 보여지지 않는 것 역시 아쉽지만, 이는 눔의 철학이 반영된 부분일 수 있다고는 생각됩니다."
54,55,20200121,2020,01,21,4,Google 사용자,"꾸준히 잘 기록하고 눔위 아티클에 따라서 잘 하시면 체중조절이 충분히 가능하실겁니다. 저는 그렇지 못해서 엄청난 효과를 보지는 못했지만 코치님과의 대화도 괜찮았구요. 아 다만 만보기가 걸음수가 정말 잘 안오르더라구요. 삼성 헬스 앱이랑 캐시워크, 토스 만보기랑 걸음수 차이가 너무 많이 났어요."
55,56,20200810,2020,08,10,4,Nangman Zeeguin,"마켓플레이스와 홈페이지 프로모션이 달라요. 꼭 양쪽 다 확인하고 가입하세요. 가격차이가 두 배라 가입하고 배신감 들 수 있어요. 다이어트 시작과 앱설치시작 시점이 다르면 체중 소급기록이 안됩니다. 저는 식사일지가 목표지만 궁금해서 유료버전을 사용했어요. 장기적으로, 다이어트정보를 얻으며 마음다지는 심리학적 접근법이 새롭습니다. 다만 기록과 정보 습득에만 1시간 이상이 걸려서 틈새시간을 꼭 만들어 놔야해요. 그래도 배고플 때 지칠 때 이런 자극도 도움이 되요. 한 달은 유료버전 잘 썼는데, 그 이상은 바빠지고 피곤해서 쉽니다. 다양한 다이어트시도를 해보신 분이라면 한번 쯤 꼭 해보세요. 눔 생각보다 오래된 앱이에요. 계속 발전하는거 지켜 볼께요."
56,57,20210629,2021,06,29,5,하남교,"식단 기록을 하며 평상시 내가 얼마나 많은 음식을 아무 생각없이 습관적으로 먹고 있었는지를 알게 되었고, 아직 체험 프로그램을 진행하는 중이지만 조리방법도 신경 쓰게 되었어요. 다이어트 자신과의 싸움이 아니라 스스로를 디자인해 가는 느낌이에요 단기 목표, 장기 목표 모두 도움이 될꺼라는 믿음이 가요."
57,58,20200810,2020,08,10,1,이유빈,모든 사람한테 유료 뜨는거 알고 있습니다. 제가 키면 유료 화면밖에 안나온다고요. 아예 무료 서비스가 켜지지 않습니다. 자꾸 맞춤 서비스 화면만 떠요. 몇번을 시도해봤지만 계속 구매하라는 화면만 나와요. 기존 화면은 보지도 못했습니다. 자세히 보기 눌러도 구매화면 뜨고 다른것을 눌러도 구매화면만 뜹니다
58,59,20200930,2020,09,30,5,원경희Cindy,"눔을 3번 이용했어요. 동기부여, 자기 관리에 탁월한 지원. 처음에는 적극 참여하여 10kg감량 했구요. 그 이후에는 소극적으로 참여해서 현상 유지만 쌨네요. 하지만 식단분석 체중 기록을 습관붙였더니 머니백도 받고 일거 양득이상이에요~^^ 적극 추천합니다. 저도 한달여 쉬었다가 다시 눔 시작할꺼예요. 제게는 더할 나위없는 헬스 트레이너입니다."
59,60,20190205,2019,02,05,5,Google 사용자,"눔을 통해 식단기록과 운동기록을 하면서 좋은습관이 생겼습니다 그동안 생각없이 먹었던 음식들을 이제는 칼로리나 양을 조정하게 되었거든요~ 엄청 좋아했던 밀가루음식을 조금 멀리하게 되었고,신선한 채소를 더 많이 좋아하게되었네요~ 눔은 매일 저와 대화하는 소중한 친구입니다~^.^-"
60,61,20191013,2019,10,13,1,Google 사용자,"사용하지 않게 되었는데 정기결제 안내 문자가 와서 문자 받자마자 어플 다시 설치하고 도움말 들어가서 해지 요청을 하였음. 혹시나해서 3번씩 해지 관련 제출을 했음. 헌데 방금 결제되었다는 문자를 받음. 왜 처리를 이런 식으로 하는 건지 모르겠음. 프로그램 자체에는 불만 없었고 다음에 다시 이용할 의향도 있었는데 결제 관련 처리가 매끄럽지 않아 그 의향이 사라지려고 함. 아주 번거롭고 귀찮게 해서 불쾌하기까지 함. 다른 리뷰를 보니 환불 및 해지 관련 불만사항이 많던데 똑바로 처리해주셨음 합니다. 폼제출 벌써 6 번도 넘게 했으니 복붙한 답변&링크걸지 마시고, 제출한 폼부터 확인 후 환불처리를 진행하세요."
61,62,20220404,2022,04,04,5,K Jinny,"처음하고 잠시 쉬었다가 다시 두 번째로 이용하는데 앱이 훨씬 업그레이드가 된 거 같아서 편하게 잘 사용하고 있어요. 무엇보다 코치님들이 좋아서 편안하게 궁금한 부분들을 질문하고 답변을 받고 있어요. 무엇보다 너무 몰아치지 않고 스트레스 받지 않으며 편안하게 건강한 습관을 들이는 게 제일 좋은 거 같아요. 눔은 오랫동안 함께 해야 할 거 같다는 생각을 해봅니다. 건강한 습관은 한 번에 길들여지는 게 아니니까요,,"
62,63,20200916,2020,09,16,5,이재원,지속 가능한 다이어트 습관을 만드는데 최적화있는 앱입니다. 돈이 아깝지 않아요. 다만 한가지 아쉬운 점은 식단에서 하루에 영양소별로 얼마나 섭취했는지를 한눈에 보여주지 않는다는 점입니다. 예를 들어 하루에 어떤걸 먹었는지는 한눈에 보여주지만 하루 단백질 섭취량은 몇 그람인지 나트륨 섭취량은 몇그람인지 등은 안보여줘서 아쉬웠어요. 또 아침점심저녁에 먹은 식단을 하나하나 클릭하지 않아도 한눈에 칼로리 정보와 볼수있게 해주면 좋겠어용. 여튼 매일매일 체중과 식단을 입력하는게 재밌고 건강한 습관으로 하나씩 바뀌어 가는 변화가 즐겁습니다. 지인분의 추천으로 눔 시작했는데요. 요즘은 제가 주변에 추천하고 다닙니다. 앞으로 더 발전하시길 바랄게요~!
63,64,20210303,2021,03,03,5,주하연,"좋은 프로그램인것 같아요~! 코칭도 좋고, 여러가지 기록할 수 있는 운동도 많고, 식사나 식재료 칼로리 알기도 좋아요! 특히 매일매일 나오는 눔의 아티클이 동기부여가 많이 돼요. 다만 새로 없는 음식을 등록할 때, g이나 ml, 등 단위를 직접 1인분 양에 따라 등록하고 영양성분은 소수점도 표기가 가능할 수 있게 업데이트 해주시면 너무 좋을 것 같아요. 항상 새로운 식품 등록할때 영양성분을 소수점 아래자리 반올림해야하는 것과, 새로 등록한 음식은 무조건 1인분 단위로만 기록되는게 불편해요 ㅠㅠ"
64,65,20200215,2020,02,15,4,Google 사용자,"처음엔 다이어트 목적으로 시작했는데, 솔직히 살은 많이 못뺐지만 가장 큰 것을 얻었어요! 스트레스 받는다고 감정적으로 음식을 먹지 않고, 내 몸을 건강한 음식으로 채우고 싶어집니다. 스트레스를 받을때는 오히려 그 심리를 완화하고자 다른 행동을 하려고 변화해가요. 다만 매일 운동영상을 추천해주시는데, 어플상에서 바로 볼 수 있는 것이 아니라 너무 불편해요. 또, 그룹게시판을 이용하는것이 그룹기수 상관없이 시작하는 사람들이 전부 들어오기 때문에 너무 정신없어집니다. 오히려 같은 기수들 끼리 그룹 게시판을 이용할 수 있게 해주는 것이 더 좋을 것 같아요. 같은 기간동안 서로 으샤으샤 해주는것이..... 여튼 무의식적으로 먹었던 간식들도 칼로리 입력을 하게되니 이제는 그러 간식들을 안먹고 싶어집니다. 전반적인 식습관을 개선하고 건강한 마음챙김을 하고 싶으시다면, 이용해보시길 추천합니다 :)"
65,66,20211021,2021,10,21,5,spark 700,"반신반의하면서 호기심에 등록했는데, 한달만에 5kg 감량 성공했어요. 무엇보다 매 식사를 눔 앱에 기록하면, 영양사 쌤이 식단 코칭을 해 주면서 사기를 높여줘, 극단적으로 굶거나 지루한 식단을 하지 않으면서도 만족할 만한 체중감량을 경험한 점이 좋았어요. 아쉬운 점은 사용자가 더 늘어서, 좀 더 정확한 음식 칼로리 데이터 베이스가 생성되었으면 좋겠네요. 혼자만의 의지로 감량이 어려운 분들에게는 체험해 보면 정말 좋은 앱인 듯 해요."
66,67,20211206,2021,12,06,5,허정,내가 어떤 사람인지 어떤 부분이 약한지 어떤 부분을 잘 할 수 있는지를 알려주는 메타인지형 앱입니다. 보통 PT의 경우 트레이너의 혹독한 지도로 좋은 결과가 있기 도하고 중도 포기하기도 하는데 반면 이 앱은 스마트한 트레이너가 부드럽게 지도하면서 생활이나 체질 개선을 유도하는 스타일입니다. 확실히 요요 올 가능성은 적은 거 같고요 저는 눔으로 1년 동안 20kg 가까이 빼는데 성공했습니다.
67,68,20191011,2019,10,11,2,Google 사용자,갑자기 앱이 안열려서 계속 죽이고 다시 시작해도 안열리길래 삭제후 재설치 했더니 열리기는 하지만 기록이 다 날아가버렸네요. 계정 연동 선택했는데 왜 안되는지 궁금합니다. +추가 재설치 후에도 무슨일인지 계속 안열리는 버그가 재현됩니다.
68,69,20190524,2019,05,24,4,Google 사용자,칼로리계산이 어려웠는데 매번 체크할 수 있어서 좋았어요 초록노랑빨강으로 색을 나누어 어떤비율로 골고루 섭취하고 있는지 확인할 수 있었어요 그치만 운동추천해주시는건 동영상 재생부분에서 화면이 좁아 불편한 점도 있더라구요 나에게 맞는 운동도 추천해주시고 각자 생활패턴에 맞게 조언해주시는 것도 혼자하는 다이어트가 아닌것처럼 느끼게 해주셨어요 나름 5키로 감량하고 마무리했습니다 좋은 식습관 가지고 배운 운동도 지속적으로 해볼게요
69,70,20200712,2020,07,12,1,H Y,코치가 진짜 기계적이고 일주일에 한번? 정도 밖에 연락안해요. 돈아깝고 하기전과 후의 차이를 잘 모르겠어요. 1대1 코칭이라는 점이 끌려서 신청했던건데 정말 과대광고 헛돈썼어요 솔직히 사람이 아니라 기계같아요. 물론 코치 별로 다르겠지만 정말정말 코치가 별로였어요. 물어봐도 아는내용 다읽지도 않는지 같은 소리의 반복. 두달치 끊어서 아직 남은 기간이 있는데 환급도 제대로 안된다는 소리가 있어서 불안하네요.
70,71,20200728,2020,07,28,5,Eunsuk Shin,"우연히 눔을 만나 사용하면서 느낀 점은 역시 다이어트는 식단조절이 제일 중요하다는 점이에요 눔은 식단조절 하는 방법을 알려주고 식단을 조절할 수 있는 마음가짐을 가지게 해준다는 점이 가장 좋은 것 같네요 단순한 격려나 미션보다는 심리적요인, 호르몬, 대체식품 등에 대한 정보를 주는 부분이 정말 좋았어요"
71,72,20201204,2020,12,04,1,신혜경,"프로그램 자체 의도는 매우 좋음 하지만 결제는 쉽고 환불은 매우 어려운 이상한 시스템임 동네 헬스장도 할인가로 몇달치 결제해도 중간에 해지나 유예가 가능하고 사용한 기간만큼 계산해서 처리해주는데 결제하고 일주일 내에만 환불 가능하고 2,4,6개월 결제한 사람만 최대 30일 유예가 가능함 환불이 안되면 유예라도 가능해야지 3개월 결제한 경우 유예가 안되는 이유가 뭐임? 이용자가 이해할 수 없는 규정을 왕창 넣어놓고 무조건 고지내역, 규정상 안된다니.. 고객센터 답변은 전부 복.붙이고 환불해달라고 했더니 코치를 바꿔준다는건 또 뭔소리인지ㅡㅡ 절대 절대 절대 비추함!!!!!"
72,73,20200225,2020,02,25,4,Google 사용자,"프로그램은 다 좋아요. 근데 식단 입력할때 칼로리나 섭취량를 숫자 키패드로 직접 입력할 수 있게 개선되면 좋겠어요. 스크롤을 한참 돌려야되니까 불편해요. 그리고 ios 버전은 안그랬는데 안드로이드 버전은 걸음수가 누락되는것도 많고, 날짜가 지나면 식단 입력이 튕겨서 어제 저녁이 오늘 저녁으로 입력되고 그렇더라고요. 몇번을 눌러서 다시 해도 그렇게 돼요. 개선 부탁드립니다!!"
73,74,20200610,2020,06,10,4,정선아,작심삼일이던 제가 4개월을 이어온건 최초인거같아요! 매일 체크해주시는 1대1 코치가 붙어서 식단에 대해 궁금한 부분이나 맘처럼 식단조절이 안되서 속상할때 단순히 위로가 아니라 객관적으로 설명해주시면서 위로해주시니까 더 도움도 되고 신뢰도 가더라구요~ 하지만 아직 식단입력시 없는 음식들을 추가해야하는 부분과 걸음수가 제대로 측정되지 않아서 제가 따로 입력하는 번거로움은 있어요. 이거 말고는 한눈에 쉽게 제 노력들이 그래프와 수치상으로 보이니까 의지가 더 오래간 것 같아요!
74,75,20200714,2020,07,14,4,송준화,"16주차 성공적으로 마무리한 입장에서 느낀대로 평가하면... 1.다이어트를 하는데 확실히 동기부여는 됩니다. 어렵지 않은 미션(체중,식단...)을 등록만 하면 환급을 받을 수 있고,동시에 자연스럽게 어느정도 음식조절이 되고 체중관리가 됩니다. 2.개인코칭은 사실 처음부터 기대하지 않아서 실망도 없습니다. 의무감에 관리하시는 느낌이 있지만,온라인상으로 많은 회원들을 관리하시니 그럴 수 있죠^^ 3.별이 하나가 부족한 이유는 바쁜 워킹맘이 읽기에는 아티클 내용이 너무 많고,이해가 안되는 부분들이 있었기 때문입니다^^"
